sexe,age,distance_parcourus_KM,nombre_heure_retard,travail,premiere_fois,nb_heure_travail_semaine,Tutorat,provenance,vehicule,vis_seul,etat_matrimonial,heure_moyenne_sommeil,Nom_cours,classe
1,26,24,11,1,0,11,1,2,1,0,0,5,Reseaux informatiques,1
1,27,24,15,1,1,22,1,4,1,0,0,6,Structure de base de donnees,1
0,40,21,9,0,1,6,1,3,1,0,0,10,Philosophie 1,0
0,37,12,15,0,1,28,0,3,0,0,0,6,Espagnol,1
1,19,26,21,0,0,4,0,3,0,1,1,4,Application mobile 2,1
0,35,10,17,1,0,31,1,2,0,0,0,5,Fracais 2,0
1,19,27,0,0,0,28,0,0,0,1,1,9,Langages de programmation avances,0
0,31,11,2,0,1,18,1,0,0,0,0,10,Langages de programmation avances,0
0,28,19,2,1,0,0,1,2,1,1,0,6,Algorithmes avances,0
1,37,15,12,0,0,24,0,0,0,1,1,10,Anglais,0
0,21,7,10,1,0,26,0,2,0,0,0,4,Systemes d'exploitation,0
0,27,26,12,0,0,11,0,2,0,1,0,4,Traitement du langage naturel,0
0,18,24,3,0,1,35,0,3,1,1,0,6,Langages de programmation avances,0
1,29,28,7,0,1,34,0,3,0,0,0,9,Conception de bases de donnees,1
0,21,21,4,0,0,8,0,2,0,1,1,10,Philosophie 3,1
0,22,30,14,0,1,18,1,3,0,1,0,6,Application mobile 1,1
1,40,10,25,1,0,11,1,3,1,0,0,4,Peripheriques et objets connectes,1
1,25,5,18,0,0,10,0,4,0,0,0,6,Intelligence artificielle 2,1
0,17,27,19,0,0,14,0,3,1,0,0,8,Langages de programmation avances,1
0,38,23,18,0,1,18,0,3,0,0,0,5,Intelligence artificielle 2,0
1,24,6,14,0,0,31,1,1,1,1,0,5,Philosophie 1,0
0,28,2,19,0,0,8,0,2,1,1,0,5,Developpement web avance,0
0,27,13,4,0,0,26,1,2,0,0,0,10,Francais 1,1
0,17,23,11,1,1,8,1,4,0,0,0,8,Reseaux informatiques,1
1,36,27,25,1,1,27,1,1,0,0,0,9,Peripheriques et objets connectes,1
0,33,25,11,0,1,6,0,3,0,0,1,8,Conception de bases de donnees,0
0,22,11,14,0,1,8,1,2,1,0,0,5,Structure de base de donnees,0
1,30,29,16,1,0,1,0,0,1,0,0,8,Machine Learning,1
1,34,7,14,0,0,4,0,1,0,1,1,4,Philosophie 2,0
0,27,28,25,0,1,32,1,0,1,0,0,8,Robotique,0
0,37,27,14,1,0,15,0,3,1,0,0,7,Intelligence artificielle 1,1
1,24,30,20,0,0,23,1,1,1,1,1,6,Algorithmes avances,0
0,38,19,13,0,0,25,1,3,0,0,0,5,Fracais 2,1
1,34,10,18,0,0,27,0,2,0,0,0,9,Traitement du langage naturel,0
0,34,16,11,0,1,5,0,0,0,1,0,7,Espagnol,0
1,39,30,18,1,0,27,0,4,0,1,0,9,Systemes d'exploitation,0
0,38,24,4,1,0,34,1,0,1,1,0,7,Fracais 2,0
1,40,11,18,0,1,29,1,1,1,0,0,9,Francais 3,1
1,23,24,12,0,0,3,0,3,0,0,1,7,Programmation orientee objet,0
0,29,8,13,0,1,8,1,4,1,1,1,5,Genie logiciel,0
1,20,22,23,0,1,13,0,3,1,0,0,7,Reseaux informatiques,1
0,34,12,0,1,1,9,0,1,1,1,1,4,Structure de base de donnees,0
1,34,11,8,1,0,20,1,2,1,1,0,9,Programmation orientee objet,0
1,33,29,3,1,1,6,0,0,1,1,1,5,Francais 1,0
0,25,12,8,1,0,1,0,4,0,0,1,9,Securite informatique,0
0,35,23,20,1,1,12,1,4,1,0,0,9,Systemes d'exploitation,0
0,33,27,13,1,0,8,0,2,1,0,0,8,Espagnol,1
0,18,28,25,1,1,0,0,4,1,0,0,9,Traitement du langage naturel,0
0,27,22,12,0,1,23,0,3,1,0,1,4,Francais 3,1
0,19,7,11,0,0,28,0,1,1,0,1,5,Programmation orientee objet,1
1,33,8,16,1,1,12,1,2,0,1,0,5,Big Data Analytics,0
1,36,24,14,1,1,8,0,1,0,0,1,8,Developpement web avance,1
0,30,13,11,1,0,30,1,2,1,1,1,8,Developpement web avance,0
0,26,6,10,1,1,3,0,0,1,0,0,5,Mathematiques discretes,1
1,19,27,10,0,0,2,1,3,1,1,1,5,Francais 1,0
1,19,6,11,1,1,26,1,1,0,1,1,10,Langages de programmation avances,0
0,28,24,10,1,1,28,1,4,1,1,0,10,Langages de programmation avances,0
1,28,1,0,1,1,29,0,4,1,1,0,4,Langages de programmation avances,1
1,31,9,6,0,0,4,1,2,1,1,1,4,Francais 1,1
0,20,4,13,0,0,14,1,2,1,1,0,4,Fracais 2,0
1,28,14,14,1,1,21,1,4,0,0,0,10,Intelligence artificielle 2,1
1,35,25,16,1,0,8,0,4,1,1,0,6,Big Data Analytics,1
0,27,18,8,1,1,35,1,2,0,0,1,8,Reseaux informatiques,0
1,38,28,7,1,1,2,0,1,0,0,0,5,Application mobile 2,1
1,38,2,12,1,0,18,0,0,1,0,1,9,Developpement web avance,0
0,33,21,16,0,0,6,0,2,0,0,1,7,Langages de programmation avances,1
0,40,21,0,1,1,32,0,2,1,0,1,6,Philosophie 1,1
1,24,28,6,0,1,34,1,0,1,1,1,6,Intelligence artificielle 1,1
1,34,1,8,1,1,3,0,2,1,1,1,8,Algorithmes avances,0
1,22,27,6,1,0,11,1,2,1,1,0,10,Structure de base de donnees,0
1,20,20,17,1,1,2,0,0,1,1,1,9,Intelligence artificielle 2,0
1,28,15,8,1,0,0,0,4,1,0,0,4,Algorithmes avances,1
0,32,18,15,0,1,16,1,1,0,1,0,5,Francais 1,0
0,22,29,14,1,1,11,0,0,1,1,0,4,Espagnol,1
1,29,16,4,0,1,10,1,2,1,0,1,5,Langages de programmation avances,1
0,25,27,21,0,0,8,0,4,0,0,1,7,Algorithmes avances,0
1,26,23,1,1,1,9,0,1,1,0,0,6,Robotique,0
1,29,14,6,0,1,17,0,0,0,1,1,4,Fracais 2,0
0,19,1,10,0,1,35,0,2,1,0,0,8,Algorithmes avances,0
1,27,4,3,0,0,1,0,4,0,1,0,7,Securite informatique,1
1,36,19,20,1,1,35,1,3,0,1,1,9,Conception de bases de donnees,1
1,37,15,16,1,0,1,0,4,1,0,1,7,Genie logiciel,0
0,33,22,24,1,1,26,1,1,0,1,1,6,Francais 1,0
1,31,4,4,0,0,5,1,0,0,0,0,8,Robotique,1
0,24,10,19,1,0,16,1,4,0,1,0,10,Conception de bases de donnees,0
0,24,28,8,1,0,27,1,1,0,0,0,8,Structure de base de donnees,0
1,35,10,24,1,0,34,1,0,1,0,0,6,Programmation orientee objet,1
1,39,8,9,1,0,19,0,4,0,0,0,4,Genie logiciel,0
0,37,6,14,1,1,7,1,0,1,0,1,4,Systemes d'exploitation,0
1,23,14,14,0,0,9,0,0,0,0,0,9,Mathematiques discretes,1
0,37,13,17,0,0,1,0,1,0,1,0,5,Big Data Analytics,1
0,18,16,2,1,1,7,1,1,0,1,0,4,Peripheriques et objets connectes,1
0,34,18,10,1,0,3,1,2,0,1,0,4,Espagnol,1
0,24,1,25,0,0,28,0,4,0,0,1,10,Espagnol,0
0,29,3,19,0,0,19,1,0,1,0,1,9,Programmation orientee objet,1
0,25,5,9,1,0,34,1,1,1,1,1,4,Traitement du langage naturel,1
1,28,22,22,0,1,22,1,2,1,0,1,5,Intelligence artificielle ethique,0
1,27,1,22,0,1,3,1,0,1,1,1,4,Philosophie 3,1
1,30,26,11,1,0,18,0,3,0,1,0,5,Traitement du langage naturel,1
1,22,25,12,1,1,26,1,3,0,1,1,10,Fracais 2,0
0,32,26,11,1,1,20,1,0,0,0,1,6,Structure de base de donnees,1
0,28,14,5,1,0,23,1,2,1,1,0,5,Application mobile 2,0
0,38,8,21,0,0,32,0,1,1,1,1,6,Big Data Analytics,0
0,18,7,17,0,0,20,0,1,1,1,1,8,Mathematiques discretes,1
1,29,27,4,0,1,3,1,4,1,0,1,6,Big Data Analytics,0
1,39,24,13,1,1,28,1,0,1,0,1,10,Philosophie 2,1
0,30,9,24,0,1,10,1,3,1,0,1,6,Espagnol,0
1,31,9,11,1,1,32,1,0,1,0,0,5,Espagnol,0
1,17,6,6,0,1,7,1,1,1,0,0,8,Robotique,1
0,32,19,10,0,0,26,0,1,0,0,1,6,Philosophie 1,1
1,23,18,1,1,1,18,1,3,1,1,0,5,Systemes d'exploitation,1
1,34,15,1,1,1,29,0,0,1,1,1,5,Intelligence artificielle 1,1
0,37,22,10,0,0,8,0,1,0,0,0,6,Traitement du langage naturel,0
1,32,24,24,0,1,33,1,3,1,1,0,7,Algorithmes avances,1
1,39,16,1,1,1,8,1,2,0,1,1,5,Machine Learning,0
0,29,13,23,0,1,20,1,1,0,0,0,6,Intelligence artificielle 2,1
0,19,19,22,1,0,17,0,2,1,1,0,6,Machine Learning,1
0,32,19,20,1,1,28,0,1,0,0,1,7,Developpement web avance,0
0,33,2,1,1,0,27,0,4,1,1,0,6,Robotique,0
1,39,4,22,0,1,22,1,1,0,0,0,7,Reseaux informatiques,0
0,31,14,5,1,0,13,0,4,1,1,1,8,Francais 1,1
1,40,8,15,0,1,12,1,3,1,1,0,9,Programmation orientee objet,0
1,30,24,3,1,0,24,0,3,0,1,0,8,Langages de programmation avances,0
1,29,21,25,1,1,31,0,1,0,1,0,10,Francais 1,0
0,38,9,17,1,1,3,1,0,1,0,1,10,Systemes d'exploitation,0
0,23,12,3,1,1,22,1,2,0,0,0,4,Philosophie 3,1
0,24,15,7,0,1,34,1,3,1,1,1,10,Philosophie 2,1
1,34,12,10,0,1,14,0,4,0,1,1,10,Philosophie 1,0
0,25,14,21,0,1,24,0,1,0,1,1,8,Peripheriques et objets connectes,1
1,28,18,22,1,0,13,0,3,0,0,1,6,Conception de bases de donnees,0
0,30,23,24,1,1,21,0,4,0,0,0,7,Philosophie 1,1
1,22,6,12,0,0,18,1,3,1,1,0,9,Big Data Analytics,0
1,25,30,8,0,1,34,0,1,1,1,0,7,Francais 3,1
0,18,24,15,0,0,29,1,0,0,0,0,4,Application mobile 1,1
0,18,3,18,1,0,16,1,0,1,0,0,6,Mathematiques discretes,1
1,32,9,0,1,1,5,1,2,1,0,0,9,Robotique,0
1,30,9,10,1,1,34,1,2,1,0,1,4,Reseaux informatiques,0
1,23,26,7,1,0,4,0,4,1,0,1,4,Langages de programmation avances,1
0,28,6,11,1,0,1,0,0,1,1,1,9,Conception de bases de donnees,1
1,19,21,18,0,1,29,0,0,0,0,1,10,Systemes d'exploitation,0
1,40,16,5,0,0,18,1,2,0,0,0,7,Application mobile 1,1
0,17,3,11,1,1,29,0,4,0,1,1,7,Application mobile 1,1
1,39,7,19,0,1,6,0,0,1,1,1,10,Big Data Analytics,0
0,32,28,22,1,1,33,0,0,0,0,0,7,Francais 1,0
0,23,11,14,0,1,26,1,0,0,0,1,4,Anglais,0
0,23,13,22,1,0,31,0,4,0,1,0,7,Conception de bases de donnees,1
1,32,18,11,1,1,8,1,2,1,1,1,7,Algorithmes avances,1
0,38,9,20,1,0,18,0,1,1,0,1,4,Securite informatique,1
1,36,15,4,0,0,9,1,1,0,1,0,7,Anglais,1
0,26,9,17,1,1,25,1,1,0,1,1,5,Fracais 2,1
0,37,19,19,1,1,29,1,1,1,1,1,7,Anglais,0
1,34,28,6,0,0,17,0,1,0,1,1,6,Genie logiciel,0
0,37,29,18,0,0,31,0,3,0,1,0,6,Conception de bases de donnees,0
1,34,5,23,0,0,22,1,3,1,0,1,6,Mathematiques discretes,1
0,27,25,1,0,1,33,1,3,1,1,1,9,Programmation orientee objet,0
0,18,4,23,0,0,21,1,3,0,1,1,6,Programmation orientee objet,1
0,31,19,7,0,0,19,1,4,0,1,0,10,Algorithmes avances,1
0,24,13,10,0,0,32,1,4,1,0,0,5,Intelligence artificielle 1,0
0,27,13,4,1,0,25,0,3,0,1,0,6,Conception de bases de donnees,0
1,30,8,8,0,0,19,1,4,0,1,0,5,Algorithmes avances,1
1,31,19,21,0,0,10,1,0,0,0,1,9,Structure de base de donnees,1
0,36,7,14,1,0,28,0,4,1,1,1,4,Mathematiques discretes,0
1,26,8,9,1,1,24,0,4,1,0,1,5,Machine Learning,0
1,37,16,24,1,1,34,1,2,1,0,0,10,Fracais 2,1
0,39,9,6,1,1,12,1,2,1,1,1,10,Programmation orientee objet,1
1,19,17,4,1,0,29,1,1,0,1,1,4,Langages de programmation avances,1
1,23,2,17,0,0,7,0,0,0,1,1,10,Peripheriques et objets connectes,0
0,39,4,20,1,1,13,1,2,1,0,1,5,Espagnol,0
1,21,13,23,0,0,24,1,2,1,0,0,10,Securite informatique,1
1,30,7,2,0,1,0,0,4,0,0,1,5,Fracais 2,0
0,23,2,18,0,0,10,0,4,1,0,1,6,Philosophie 1,1
0,37,30,8,1,0,13,0,2,0,0,0,6,Genie logiciel,1
0,29,25,0,1,1,14,0,2,1,1,1,4,Application mobile 1,1
1,36,26,6,1,1,32,1,4,1,0,0,8,Francais 1,1
1,36,30,7,1,0,27,0,3,1,1,0,9,Philosophie 2,1
1,19,24,6,0,1,33,0,1,0,0,0,4,Traitement du langage naturel,1
1,23,16,4,1,0,21,0,3,0,0,0,8,Algorithmes avances,0
0,31,29,15,1,1,35,1,4,1,0,1,6,Traitement du langage naturel,1
1,35,11,21,1,1,7,0,1,1,1,0,6,Programmation orientee objet,1
0,20,6,10,1,0,18,1,3,0,1,1,8,Philosophie 2,0
1,32,29,0,0,1,22,1,0,1,1,1,4,Systemes d'exploitation,1
0,37,21,25,0,0,2,0,3,1,1,0,9,Big Data Analytics,0
1,28,20,18,1,1,2,1,1,1,1,0,9,Peripheriques et objets connectes,1
0,33,20,17,0,0,22,1,2,0,1,0,8,Intelligence artificielle 2,0
0,32,7,16,0,1,33,1,3,0,1,0,10,Philosophie 3,1
0,33,3,5,0,0,10,1,1,0,0,0,5,Conception de bases de donnees,0
0,19,17,25,0,0,14,1,4,0,0,0,4,Francais 1,1
0,18,29,7,1,1,8,0,3,0,1,1,7,Programmation orientee objet,0
0,30,2,20,1,0,16,0,2,1,0,0,10,Intelligence artificielle ethique,1
0,31,25,8,1,0,33,0,0,0,1,1,4,Mathematiques discretes,1
0,19,3,12,1,0,18,0,2,1,1,0,4,Developpement web avance,0
1,24,25,4,1,1,33,0,4,1,0,0,5,Traitement du langage naturel,1
1,26,26,25,1,0,6,0,2,0,0,0,9,Philosophie 2,1
1,36,21,18,1,1,26,1,4,0,0,1,7,Traitement du langage naturel,1
1,19,7,17,1,1,22,0,0,1,1,1,4,Philosophie 2,1
0,40,21,11,0,1,7,0,1,1,1,0,7,Traitement du langage naturel,0
0,40,28,22,0,0,2,1,2,0,1,1,6,Systemes d'exploitation,0
1,33,18,4,0,1,28,1,1,1,1,0,9,Systemes d'exploitation,1
1,20,24,7,0,1,20,1,4,1,0,0,7,Developpement web avance,1
1,38,29,17,0,1,8,1,0,1,0,1,10,Intelligence artificielle ethique,1
1,38,2,23,0,1,31,1,2,1,1,0,9,Structure de base de donnees,1
0,36,1,23,1,0,27,1,4,1,1,0,5,Intelligence artificielle 2,1
1,19,13,4,1,1,11,1,2,0,1,1,4,Traitement du langage naturel,1
1,24,4,21,1,0,19,0,0,1,0,0,8,Philosophie 3,1
1,28,11,6,0,1,28,0,4,0,1,1,6,Developpement web avance,1
1,27,6,15,1,0,17,0,2,0,0,1,7,Francais 1,1
1,23,13,2,1,0,16,0,4,0,1,1,7,Intelligence artificielle 1,1
0,22,7,24,0,1,16,0,2,1,0,1,6,Philosophie 1,1
0,36,23,25,0,0,32,0,3,1,0,0,10,Intelligence artificielle 2,0
0,36,19,24,0,0,31,0,2,0,1,0,5,Application mobile 1,0
1,32,24,14,1,1,13,0,0,0,1,1,7,Algorithmes avances,0
1,17,5,16,0,1,14,0,0,1,0,0,5,Philosophie 3,0
0,17,30,16,0,1,27,0,3,1,1,0,5,Genie logiciel,0
0,27,19,24,0,0,29,1,3,1,0,1,8,Big Data Analytics,1
0,23,3,5,1,1,11,1,2,1,0,1,9,Programmation orientee objet,0
0,23,24,18,1,1,19,1,4,1,0,1,6,Systemes d'exploitation,1
1,32,23,19,1,1,3,0,1,1,0,0,4,Espagnol,0
0,27,21,14,0,0,18,1,2,0,0,1,9,Machine Learning,0
0,17,9,18,0,0,3,1,0,0,0,0,7,Langages de programmation avances,1
0,28,3,17,0,0,25,0,4,1,1,0,7,Programmation orientee objet,0
0,31,15,17,1,0,29,1,3,1,0,0,10,Systemes d'exploitation,0
1,40,27,5,0,0,29,0,0,0,1,0,6,Programmation orientee objet,1
1,38,21,16,1,1,35,0,1,0,0,0,7,Langages de programmation avances,0
0,28,9,23,0,1,9,1,0,0,1,1,6,Reseaux informatiques,0
1,35,7,1,0,0,11,0,3,0,1,0,4,Developpement web avance,1
1,37,29,22,0,1,30,1,2,1,0,0,7,Big Data Analytics,1
1,29,29,6,1,0,4,0,0,1,0,1,7,Mathematiques discretes,0
0,22,15,7,1,1,31,1,1,1,0,0,5,Intelligence artificielle 2,1
0,38,9,13,1,1,21,1,2,1,0,1,7,Programmation orientee objet,1
1,24,17,0,1,1,11,1,3,1,1,1,8,Fracais 2,0
0,33,14,4,1,1,32,1,3,1,0,0,7,Developpement web avance,0
1,38,4,11,0,0,32,1,2,1,0,0,8,Peripheriques et objets connectes,0
0,18,6,15,0,1,29,1,0,1,0,0,6,Espagnol,1
0,31,13,14,0,1,30,1,1,0,0,0,8,Intelligence artificielle 2,1
1,32,8,2,1,0,31,1,4,0,0,0,4,Programmation orientee objet,0
0,22,25,8,1,1,8,1,2,1,0,1,10,Francais 3,1
0,40,30,1,0,1,27,1,1,1,1,0,7,Programmation orientee objet,0
0,33,6,24,0,0,13,1,3,1,0,1,10,Application mobile 1,0
1,34,26,22,0,1,17,1,0,1,1,1,8,Traitement du langage naturel,0
1,29,29,8,1,0,34,1,0,0,0,1,10,Fracais 2,0
1,31,28,4,0,0,29,0,4,1,1,1,9,Intelligence artificielle 1,0
1,20,9,18,1,1,14,0,0,1,1,1,5,Application mobile 1,1
0,18,25,8,0,1,3,1,2,1,0,1,10,Intelligence artificielle 1,1
1,37,23,13,1,1,9,1,0,0,0,0,8,Application mobile 2,1
1,28,20,4,0,1,2,0,0,1,0,0,9,Intelligence artificielle ethique,0
0,27,5,13,0,0,5,0,4,1,1,1,5,Philosophie 2,1
0,31,9,24,0,0,0,0,0,1,1,1,5,Philosophie 3,1
0,33,8,23,0,1,10,1,2,0,1,0,7,Developpement web avance,1
1,32,22,12,0,0,14,0,3,1,0,0,7,Anglais,0
1,33,25,24,0,0,8,1,0,0,1,1,4,Peripheriques et objets connectes,0
1,17,20,20,0,1,9,1,4,0,1,1,9,Structure de base de donnees,0
0,32,19,19,1,0,6,0,1,1,1,0,7,Programmation orientee objet,1
1,22,28,12,0,1,11,0,4,1,1,1,6,Peripheriques et objets connectes,0
1,29,15,4,1,1,19,1,3,1,0,1,6,Langages de programmation avances,1
1,32,22,17,0,0,21,1,3,0,1,0,9,Application mobile 2,0
1,34,4,5,0,0,19,0,4,1,0,0,7,Reseaux informatiques,1
0,35,21,11,0,0,5,1,0,0,0,1,8,Programmation orientee objet,1
0,20,8,17,1,0,29,1,2,0,0,0,7,Philosophie 3,0
1,35,9,21,1,1,9,1,2,1,0,0,6,Intelligence artificielle 2,0
0,34,14,17,1,1,1,1,4,1,0,0,7,Machine Learning,1
1,28,22,17,0,0,23,1,2,1,1,1,6,Anglais,1
1,28,23,19,1,1,31,0,3,1,1,0,9,Big Data Analytics,1
1,33,5,10,0,0,26,0,0,1,1,1,4,Developpement web avance,1
0,17,16,23,1,0,25,1,1,0,1,1,4,Francais 1,1
1,20,7,17,1,1,0,1,0,1,0,0,7,Robotique,0
1,29,28,23,0,1,11,1,1,0,0,1,10,Langages de programmation avances,0
1,38,26,21,0,1,13,0,4,0,1,0,8,Genie logiciel,0
0,38,25,5,1,0,10,1,1,1,1,0,4,Anglais,1
1,27,29,17,0,0,7,1,2,1,1,1,9,Algorithmes avances,1
1,39,15,16,0,1,16,1,3,0,1,0,8,Fracais 2,1
0,31,19,10,0,0,2,1,3,1,1,1,10,Big Data Analytics,1
0,32,24,4,0,0,25,0,1,0,1,1,8,Machine Learning,0
0,38,11,21,1,1,7,0,4,1,0,0,6,Application mobile 2,1
0,28,3,13,0,0,18,1,3,0,0,1,6,Robotique,1
1,22,20,13,1,0,15,0,2,0,0,0,6,Developpement web avance,0
1,21,26,8,1,1,1,0,0,1,1,0,4,Philosophie 1,1
0,39,3,5,0,1,8,1,4,1,0,0,4,Big Data Analytics,1
1,19,4,22,0,0,17,1,4,0,1,0,8,Traitement du langage naturel,1
0,30,17,23,0,1,20,0,3,1,0,1,8,Intelligence artificielle 1,0
1,25,27,0,1,1,35,0,0,0,0,0,10,Conception de bases de donnees,0
0,40,19,19,0,0,30,1,0,0,0,0,6,Genie logiciel,0
0,39,19,6,1,0,16,0,1,1,0,0,4,Securite informatique,1
0,38,25,12,0,1,0,1,1,1,0,1,6,Conception de bases de donnees,0
0,40,3,3,1,0,28,0,1,1,1,1,6,Application mobile 1,0
0,18,11,1,0,0,20,0,3,0,0,1,5,Reseaux informatiques,0
1,26,18,2,0,1,10,0,1,0,1,0,4,Genie logiciel,1
1,28,24,8,1,1,12,1,1,1,0,0,5,Application mobile 2,0
1,38,16,0,0,0,16,0,3,0,0,0,6,Mathematiques discretes,0
1,36,18,17,1,0,28,1,0,0,1,1,9,Big Data Analytics,1
0,39,20,14,0,1,26,0,1,0,1,0,6,Systemes d'exploitation,1
0,34,19,22,0,1,4,1,4,0,0,1,4,Peripheriques et objets connectes,1
0,21,19,7,0,1,0,1,1,0,0,0,9,Espagnol,1
1,39,25,25,0,0,6,0,4,1,1,0,5,Fracais 2,0
1,35,23,4,1,0,9,0,1,0,0,1,9,Espagnol,1
0,24,20,9,1,0,15,1,3,1,1,0,5,Systemes d'exploitation,1
0,32,20,20,0,0,16,1,0,1,0,1,10,Application mobile 2,0
1,25,9,18,0,0,34,1,0,1,1,1,6,Algorithmes avances,1
1,27,2,24,1,1,4,1,4,0,1,0,8,Securite informatique,1
0,19,23,2,0,1,9,1,3,1,0,1,5,Robotique,1
0,30,5,17,0,1,19,1,0,1,1,0,10,Big Data Analytics,1
1,28,22,16,0,1,2,1,4,0,1,1,5,Francais 1,0
1,20,10,17,1,0,9,0,1,0,0,0,6,Reseaux informatiques,1
0,30,26,21,1,1,0,1,0,1,0,1,9,Francais 3,1
0,24,18,7,0,1,25,1,3,0,1,1,9,Fracais 2,0
0,28,10,7,1,0,18,1,4,0,1,0,7,Philosophie 3,1
1,28,23,9,1,1,28,1,0,0,1,0,6,Conception de bases de donnees,0
0,28,7,22,1,1,16,1,2,1,1,0,5,Intelligence artificielle 1,1
0,22,12,1,1,0,33,1,2,0,0,0,7,Systemes d'exploitation,0
0,37,29,11,0,1,27,1,0,1,0,1,8,Machine Learning,0
0,32,10,4,0,1,5,1,0,0,0,0,7,Conception de bases de donnees,0
1,32,24,2,0,0,34,1,4,1,1,0,10,Traitement du langage naturel,1
0,30,26,5,0,0,27,0,4,1,1,0,8,Mathematiques discretes,0
0,34,6,6,0,1,1,1,2,1,0,0,9,Philosophie 3,1
0,28,6,21,1,1,20,1,3,0,0,0,9,Fracais 2,0
1,30,8,11,1,0,12,1,3,0,0,0,8,Philosophie 2,1
1,33,13,21,0,1,20,1,2,1,1,0,5,Programmation orientee objet,1
1,29,5,7,0,1,31,0,2,0,1,1,5,Algorithmes avances,0
0,26,22,0,1,0,21,0,3,0,0,0,5,Fracais 2,1
0,17,10,10,1,1,29,0,3,0,0,1,4,Structure de base de donnees,0
0,23,17,0,1,0,29,0,3,1,1,0,7,Machine Learning,1
1,29,29,5,0,1,3,1,0,0,0,1,4,Francais 3,0
1,35,29,2,0,1,22,1,3,1,1,0,7,Fracais 2,0
0,29,1,18,1,0,5,0,0,0,1,0,9,Traitement du langage naturel,1
0,36,13,15,1,0,18,1,1,0,0,0,10,Langages de programmation avances,1
1,38,7,24,1,1,26,0,3,0,1,0,5,Anglais,1
0,29,24,8,0,1,35,1,3,1,1,1,7,Big Data Analytics,1
0,23,10,24,1,0,6,0,4,1,0,1,5,Developpement web avance,0
0,23,1,7,0,1,16,0,0,1,0,1,10,Algorithmes avances,0
1,25,12,19,0,0,25,0,1,1,0,0,8,Intelligence artificielle 2,1
1,36,16,20,0,1,15,1,1,0,1,1,6,Application mobile 2,0
1,23,11,3,1,0,24,0,1,1,0,1,8,Fracais 2,0
1,31,11,22,1,1,19,0,1,1,0,1,5,Intelligence artificielle ethique,1
1,20,12,3,1,1,22,0,4,0,1,1,7,Francais 3,1
0,39,30,6,0,1,25,0,3,1,0,1,9,Securite informatique,0
1,18,7,23,0,1,3,0,3,0,0,0,5,Intelligence artificielle 2,1
0,25,30,23,1,0,25,0,3,0,1,0,8,Langages de programmation avances,1
0,23,21,10,1,1,32,1,4,0,0,0,10,Francais 1,1
1,18,29,12,0,1,21,0,4,0,1,1,4,Espagnol,1
1,25,6,11,0,1,11,0,4,1,0,1,6,Francais 1,1
0,20,28,19,1,0,23,0,2,1,1,1,4,Fracais 2,0
1,36,24,12,1,1,28,1,3,1,1,1,5,Machine Learning,0
1,23,26,6,0,1,2,0,4,1,1,0,9,Machine Learning,0
0,40,8,2,1,1,35,1,1,1,1,1,5,Langages de programmation avances,0
0,24,21,16,0,0,34,0,3,1,1,0,4,Langages de programmation avances,0
1,24,15,16,1,0,15,1,2,1,1,1,10,Fracais 2,0
1,36,13,23,1,1,26,0,3,1,0,1,6,Mathematiques discretes,1
1,37,28,2,1,1,24,0,3,0,1,0,7,Peripheriques et objets connectes,1
1,34,15,23,1,1,0,1,0,1,0,0,10,Francais 3,0
0,21,11,9,1,0,26,1,1,0,1,0,5,Conception de bases de donnees,1
1,26,10,21,0,0,10,0,1,1,1,1,5,Intelligence artificielle 1,0
1,24,15,20,1,0,6,0,4,0,0,1,10,Conception de bases de donnees,1
1,35,28,20,1,0,7,1,3,0,1,0,7,Application mobile 1,1
0,28,24,4,1,1,21,1,3,0,1,0,9,Philosophie 3,0
1,31,19,4,0,0,17,0,3,0,0,1,8,Traitement du langage naturel,1
0,22,8,13,1,1,35,1,4,0,1,0,7,Developpement web avance,0
0,33,12,17,1,1,15,1,2,0,1,1,5,Reseaux informatiques,0
1,36,23,7,1,1,14,1,2,0,1,1,5,Philosophie 3,1
1,35,26,23,1,0,8,0,1,1,0,1,8,Philosophie 1,0
1,30,19,14,0,0,32,0,3,0,1,1,5,Machine Learning,0
0,23,1,0,0,1,11,0,2,0,0,0,6,Intelligence artificielle 1,1
0,32,20,12,0,0,22,0,2,0,0,0,7,Application mobile 2,0
1,20,24,25,1,1,35,0,2,1,1,0,4,Securite informatique,0
0,17,16,11,1,0,33,0,3,0,1,0,10,Securite informatique,1
0,40,24,15,0,1,15,0,1,0,0,0,7,Mathematiques discretes,0
0,37,7,22,0,0,17,0,4,0,1,1,8,Francais 3,0
0,39,23,15,0,0,20,1,3,1,1,0,8,Francais 3,1
0,20,12,12,1,0,34,1,1,0,0,1,4,Conception de bases de donnees,0
0,36,1,21,1,0,11,0,1,0,1,0,9,Reseaux informatiques,0
0,30,2,16,1,0,17,1,0,0,1,1,8,Programmation orientee objet,0
0,26,9,3,0,0,20,0,3,0,0,1,10,Reseaux informatiques,1
0,27,11,12,0,1,0,0,0,1,0,1,8,Francais 1,0
0,26,22,2,0,1,23,0,2,0,0,1,8,Philosophie 3,0
0,25,3,22,1,1,7,1,1,1,0,1,6,Francais 3,0
0,36,28,0,0,1,24,1,3,0,1,0,9,Robotique,1
0,25,2,22,0,1,5,0,1,1,1,0,8,Traitement du langage naturel,0
1,35,27,7,1,0,12,0,2,0,1,0,10,Intelligence artificielle 2,0
